[16:54:52] [main/INFO]: ModLauncher running: args [--username, UGOTMAIL, --version, forge-43.2.8, --gameDir, C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5, --assetsDir, C:\Users\athac\curseforge\minecraft\Install\assets, --assetIndex, 1.19, --uuid, 4c118650628447d4ad2277ffc5ee64e3, --accessToken, ????????, --clientId, NzY0Njc5NTItMzU0MS00NWJkLWExZTktOTcwMTIyMGY2OGU5, --xuid, 2533274924334437, --userType, msa, --versionType, release, --width, 854, --height, 480, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.8, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[16:54:52] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=down,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=north,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=south,parts=4,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=up,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=south,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=east,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=up,parts=1,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=west,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=down,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=west,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=east,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=up,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=east,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=west,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=down,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=up,parts=4,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=east,parts=4,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=up,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=north,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=south,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=down,parts=4,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=west,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=north,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=down,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=up,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=north,parts=1,waterlogged=true'
[16:57:14] [Worker-Main-7/WARN]: Unable to load model: 'tetra:shootable_dummy#inventory' referenced from: tetra:shootable_dummy#inventory: java.io.FileNotFoundException: tetra:models/item/shootable_dummy.json
[16:57:14] [Worker-Main-7/WARN]: Unable to load model: 'minecraft:cactem_spear' referenced from: cnb:cactem_spear#inventory: java.io.FileNotFoundException: minecraft:models/cactem_spear.json
[16:57:14] [Worker-Main-7/WARN]: Unable to load model: 'ars_nouveau:temporary_block#inventory' referenced from: ars_nouveau:temporary_block#inventory: java.io.FileNotFoundException: ars_nouveau:models/item/temporary_block.json
[16:57:14] [Worker-Main-7/WARN]: Unable to load model: 'decorative_blocks:blockstate_copy_item#inventory' referenced from: decorative_blocks:blockstate_copy_item#inventory: java.io.FileNotFoundException: decorative_blocks:models/item/blockstate_copy_item.json
[16:57:15] [Worker-Main-7/WARN]: Unable to load model: 'valhelsia_structures:stripped_lapidified_jungle_post#inventory' referenced from: valhelsia_structures:stripped_lapidified_jungle_post#inventory: java.io.FileNotFoundException: valhelsia_structures:models/item/stripped_lapidified_jungle_post.json
[16:57:15] [Worker-Main-7/WARN]: Unable to load model: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#inventory' referenced from: valhelsia_structures:cut_stripped_lapidified_jungle_post#inventory: java.io.FileNotFoundException: valhelsia_structures:models/item/cut_stripped_lapidified_jungle_post.json
[16:57:15] [Worker-Main-7/INFO]: Dispatching Module Step REIGSTER_ADDITIONAL_MODELS
[16:57:15] [Worker-Main-7/WARN]: Unable to load model: 'supplementaries:blocks/wall_lanterns/wall_lantern_deorum' referenced from: supplementaries:blocks/wall_lanterns/wall_lantern_deorum: java.io.FileNotFoundException: supplementaries:models/blocks/wall_lanterns/wall_lantern_deorum.json
[16:57:15] [Worker-Main-7/WARN]: Unable to load model: 'supplementaries:blocks/wall_lanterns/wall_lantern_gold' referenced from: supplementaries:blocks/wall_lanterns/wall_lantern_gold: java.io.FileNotFoundException: supplementaries:models/blocks/wall_lanterns/wall_lantern_gold.json
[16:57:15] [Worker-Main-7/WARN]: Unable to load model: 'supplementaries:blocks/wall_lanterns/wall_lantern_lead' referenced from: supplementaries:blocks/wall_lanterns/wall_lantern_lead: java.io.FileNotFoundException: supplementaries:models/blocks/wall_lanterns/wall_lantern_lead.json
[16:57:15] [Worker-Main-7/WARN]: Unable to load model: 'supplementaries:blocks/wall_lanterns/wall_lantern_copper' referenced from: supplementaries:blocks/wall_lanterns/wall_lantern_copper: java.io.FileNotFoundException: supplementaries:models/blocks/wall_lanterns/wall_lantern_copper.json
[16:57:15] [Worker-Main-7/WARN]: Unable to load model: 'supplementaries:block/plants/glass_cactus' referenced from: supplementaries:block/plants/glass_cactus: java.io.FileNotFoundException: supplementaries:models/block/plants/glass_cactus.json
[16:57:15] [Worker-Main-7/WARN]: Unable to load model: 'supplementaries:blocks/wall_lanterns/wall_lantern_brass' referenced from: supplementaries:blocks/wall_lanterns/wall_lantern_brass: java.io.FileNotFoundException: supplementaries:models/blocks/wall_lanterns/wall_lantern_brass.json
[16:57:15] [Worker-Main-7/WARN]: Unable to load model: 'supplementaries:block/plants/chunkrodite_block' referenced from: supplementaries:block/plants/chunkrodite_block: java.io.FileNotFoundException: supplementaries:models/block/plants/chunkrodite_block.json
[16:57:15] [Worker-Main-7/WARN]: Unable to load model: 'carpeted:block/label' referenced from: carpeted:block/label: java.io.FileNotFoundException: carpeted:models/block/label.json
[16:57:15] [Worker-Main-7/WARN]: Unable to load model: 'supplementaries:blocks/wall_lanterns/wall_lantern_silver' referenced from: supplementaries:blocks/wall_lanterns/wall_lantern_silver: java.io.FileNotFoundException: supplementaries:models/blocks/wall_lanterns/wall_lantern_silver.json
[16:57:16] [Worker-Main-7/WARN]: Found 'parent' loop while loading model 'darkerdepths:block/potted_glowshroom' in chain: darkerdepths:block/potted_glowshroom -> darkerdepths:block/potted_glowshroom
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in moreminecarts:block/locking_powered_rail_inverted_off
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in domum_ornamentum:block/trapdoors/trapdoor_waffle_spec
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in darkerdepths:block/glowspurs
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in domum_ornamentum:block/doors/door_waffle_top_left_spec
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #3 in ars_nouveau:block/alteration_table
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in moreminecarts:block/locking_powered_rail_on
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in domum_ornamentum:block/doors/door_waffle_top_left_open_spec
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #down in ars_creo:block/starbuncle_wheel
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #up in ars_creo:block/starbuncle_wheel
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #north in ars_creo:block/starbuncle_wheel
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #south in ars_creo:block/starbuncle_wheel
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #west in ars_creo:block/starbuncle_wheel
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #east in ars_creo:block/starbuncle_wheel
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in domum_ornamentum:block/doors/door_waffle_top_right_open_spec
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in domum_ornamentum:block/doors/door_waffle_top_right_spec
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in multipiston:block/multipistonblock
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in multipiston:item/multipistonblock
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in valhelsia_tweaks:item/birthday_cake
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in valhelsia_tweaks:block/birthday_cake
[16:57:16] [Worker-Main-7/WARN]: Unable to resolve texture reference: #missing in createaddition:block/connector/small_light
[16:57:19] [Worker-Main-7/INFO]: Stitching Revolver Textures!
[16:57:19] [Worker-Main-7/INFO]: Dispatching Module Step TEXTURE_STITCH
[16:57:19] [Worker-Main-11/ERROR]: Using missing texture, file trolldom:textures/mob_effect/water_charge.png not found
[16:57:19] [Worker-Main-11/ERROR]: Using missing texture, file tetra:textures/mob_effect/bleeding.png not found
[16:57:19] [Worker-Main-11/ERROR]: Using missing texture, file trolldom:textures/mob_effect/fire_charge.png not found
[16:57:19] [Worker-Main-3/INFO]: Dispatching Module Step TEXTURE_STITCH
[16:57:19] [Worker-Main-11/ERROR]: Using missing texture, file tetra:textures/mob_effect/stun.png not found
[16:57:19] [Worker-Main-11/ERROR]: Using missing texture, file tetra:textures/mob_effect/mining_speed.png not found
[16:57:19] [Worker-Main-11/ERROR]: Using missing texture, file tetra:textures/mob_effect/suspended.png not found
[16:57:23] [Worker-Main-5/WARN]: Unused frames in sprite tetra:items/pristine_lapis: [8, 9, 10, 11, 12, 13, 14, 15]
[16:57:23] [Worker-Main-7/INFO]: Dispatching Module Step TEXTURE_STITCH
[16:57:23] [Worker-Main-7/INFO]: Dispatching Module Step TEXTURE_STITCH
